China-City-List v202408310,,,,,,,,,,,,,
Location_ID,Location_Name_EN,Location_Name_ZH,ISO_3166_1,Country_Region_EN,Country_Region_ZH,Adm1_Name_EN,Adm1_Name_ZH,Adm2_Name_EN,Adm2_Name_ZH,Timezone,Latitude,Longitude,AD_code
43E4E,Ligang Township,里港乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.7990,120.5060,710000
441DA,Xihu Township,西湖乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9520,120.4830,710000
442FB,Taoyuan District,桃源区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,23.2388,120.8340,710000
44BA1,Meishan Township,梅山乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.5550,120.6390,710000
44BC2,Tanzi District,潭子区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.2100,120.7070,710000
4515E,Shitan Township,狮潭乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.5200,120.9210,710000
46843,Dacheng Township,大城乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.8590,120.2950,710000
4786,Kanding Township,崁顶乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.5150,120.5010,710000
485D2,Annan District,安南区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0473,120.1847,710000
48D19,Yongkang District,永康区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0167,120.2500,710000
490B9,Fuxing District,复兴区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taoyuan,桃园市,Asia/Taipei,24.8220,121.3510,710000
4A86F,Gukeng Township,古坑乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.6260,120.6120,710000
4A9E4,Qidu District,七堵区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Keelung City,基隆市,Asia/Taipei,25.1260,121.4310,710000
4B6DC,Xihu Township,西湖乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.5420,120.7610,710000
4CA1B,Hemei Township,和美镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,24.1140,120.5110,710000
4D0CD,Meinong District,美浓区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.9000,120.5400,710000
4D45B,Zhongshan District,中山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Keelung City,基隆市,Asia/Taipei,25.1510,121.7300,710000
4D55F,Mingjian Township,名间乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Nantou County,南投县,Asia/Taipei,23.8510,120.6770,710000
4D572,Jiali District,佳里区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.1700,120.1780,710000
4E71A,Yangmei District,杨梅区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taoyuan,桃园市,Asia/Taipei,24.5400,121.0800,710000
4E999,Fanlu Township,番路乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.4280,120.6080,710000
4EB49,Taibao,太保市,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.4500,120.3333,710000
4EE12,South District,南区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,22.9616,120.1910,710000
4F7B8,Shulin District,樹林区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,24.9900,121.4100,710000
4FB12,Yuanshan Township,员山乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yilan County,宜兰县,Asia/Taipei,24.7420,121.6610,710000
4FC38,Dongshan District,东山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.2852,120.4330,710000
5029C,Tuku Township,土库镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.6910,120.3650,710000
503D8,Mailiao Township,麦寮乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.7880,120.2440,710000
50460,Bali District,八里区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.1500,121.4000,710000
50886,Yongjing Township,永靖乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9210,120.5420,710000
52116,Jiaoxi Township,礁溪乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yilan County,宜兰县,Asia/Taipei,24.8120,121.7350,710000
522A8,Yong'an District,永安区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.8227,120.2270,710000
528C1,Jinfeng Township,金峰乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.5820,120.8570,710000
5327F,Guishan District,龟山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taoyuan,桃园市,Asia/Taipei,25.0010,121.9500,710000
53937,Guoxing Township,国姓乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Nantou County,南投县,Asia/Taipei,24.0310,120.8670,710000
53C0D,Ludao Township,绿岛乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.6600,121.4900,710000
545BD,Dahu Township,大湖乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.3940,120.8630,710000
55AF3,Tianzhong Township,田中镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.8570,120.5900,710000
56FB2,Fangyuan Township,芳苑乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9580,120.3410,710000
5A624,Jinshan District,金山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.2168,121.6008,710000
5B01A,Budai Township,布袋镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.3750,120.1770,710000
5B14E,Yanchao District,燕巢区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.7893,120.3690,710000
5D1AC,Liouying District,柳营区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.2783,120.3175,710000
5DCD0,Zhutian Township,竹田乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.5900,120.5280,710000
5DE8A,Pingxi District,平渓区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0258,121.7391,710000
5F054,Citong Township,莿桐乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.7700,120.5290,710000
5F767,Dounan Township,斗南镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.6710,120.4820,710000
5FA11,Xinyi District,信义区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Keelung City,基隆市,Asia/Taipei,25.1260,121.7730,710000
5FFC8,Taimali Township,太麻里乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.5920,120.9800,710000
601C9,Yujing District,玉井区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.1167,120.4670,710000
60301,Xinfeng Township,新丰乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hsinchu County,新竹县,Asia/Taipei,24.9070,120.9950,710000
607B7,Yizhu Township,义竹乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.3460,120.2240,710000
60C6E,Lujhu District,路竹区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.8550,120.2650,710000
6149A,Chishang Township,池上乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,23.0930,121.2180,710000
618B3,Wanli District,万里区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.1675,121.6394,710000
62622,Guanyin District,观音区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taoyuan,桃园市,Asia/Taipei,25.0360,121.0810,710000
62C94,Shimen District,石门区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.2686,121.5714,710000
640E,Jiangjun District,将军区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.2111,120.1260,710000
64722,Dapu Township,大埔乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.2890,120.5900,710000
64DF4,Cianjin District,前金区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.6288,120.2950,710000
65449,Sigang District,西港区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.1226,120.2030,710000
65B59,South District,南区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1210,120.6640,710000
6781C,Shizi Township,狮子乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.2610,120.7360,710000
685A4,Linyuan District,林园区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.5071,120.3949,710000
687D9,Ji'an Township,吉安乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hualien County,花莲县,Asia/Taipei,23.9560,121.5650,710000
69041,Daliao District,大寮区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.5963,120.4140,710000
6946C,Cishan District,旗山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.8680,120.4740,710000
69C7D,Ruisui Township,瑞穗乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hualien County,花莲县,Asia/Taipei,23.5150,121.4090,710000
6A009,Xizhi District,汐止区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0667,121.6667,710000
6C288,Chaozhou Township,潮州镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.5370,120.5570,710000
6D813,Jiadong Township,佳冬乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.4300,120.5480,710000
6DB7C,West District,西区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1440,120.6650,710000
6F1CA,Sanwan Township,三湾乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.6360,120.9530,710000
6F8E8,Yanshuei District,盐水区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.3052,120.2430,710000
707A5,Xingang Township,新港乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Chiayi County,嘉义县,Asia/Taipei,23.5460,120.3480,710000
71A41,Nan'ao Township,南澳乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yilan County,宜兰县,Asia/Taipei,24.4410,121.6650,710000
72D3F,Pinglin District,坪林区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,24.9244,121.7267,710000
7412D,Hengshan Township,横山乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hsinchu County,新竹县,Asia/Taipei,24.7080,121.1470,710000
74604,Nangang District,南港区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taipei,台北市,Asia/Taipei,25.0533,121.6074,710000
74A65,Shanlin District,杉林区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,23.0004,120.5630,710000
75272,Central District,中区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1420,120.6810,710000
7527B,Longci District,龙崎区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,22.9546,120.3830,710000
753A2,Magong,马公市,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Penghu,澎湖县,Asia/Taipei,23.5667,119.5833,710000
77487,Wanrong Township,万荣乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hualien County,花莲县,Asia/Taipei,23.7150,121.3170,710000
77836,Hengchun Township,恒春镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,21.9850,120.7630,710000
77922,Da'an District,大安区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taipei,台北市,Asia/Taipei,25.0264,121.5344,710000
77B7,Dajia District,大甲区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.3440,120.6230,710000
786AD,Dashu District,大树区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.6934,120.4331,710000
78C5D,Puli Township,埔里镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Nantou County,南投县,Asia/Taipei,23.9790,120.9630,710000
79754,New Taipei City,新北市,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0120,121.4657,710000
7AC15,Toucheng Township,头城镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yilan County,宜兰县,Asia/Taipei,24.9020,121.8430,710000
7AC37,Cijin District,旗津区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.5874,120.2879,710000
7AD1B,East District,东区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1370,120.6970,710000
7B4D7,Baihe District,白河区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.3336,120.4588,710000
7CD4B,Zhuolan Township,卓兰镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.3250,120.8560,710000
7CE62,Xincheng Township,新城乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hualien County,花莲县,Asia/Taipei,24.0560,121.6140,710000
70E52,Baoshan Township,宝山乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hsinchu County,新竹县,Asia/Taipei,24.7370,120.9990,710000
7E91B,Madou District,麻豆区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.1833,120.2500,710000
7EF65,Cianjhen District,前镇区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.6006,120.3150,710000
7F2B8,Hunei District,湖内区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.8950,120.2250,710000
7F7CD,Shigang District,石冈区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.2820,120.7700,710000
81AE3,Syuejia District,学甲区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.2548,120.1770,710000
82644,Fangshan Township,枋山乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.2580,120.6570,710000
8296C,Wanhua District,万華区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taipei,台北市,Asia/Taipei,25.0333,121.4830,710000
83F45,Caotun Township,草屯镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Nantou County,南投县,Asia/Taipei,23.9830,120.7320,710000
849C0,Puyan Township,埔盐乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9920,120.4600,710000
8647F,Jianshi Township,尖石乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hsinchu County,新竹县,Asia/Taipei,24.5950,121.2820,710000
86861,Xiushui Township,秀水乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,24.0330,120.5040,710000
86AEC,Erlin Township,二林镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9160,120.4040,710000
87DA,Beidou Township,北斗镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.8670,120.5340,710000
884E,Douliu City,斗六市,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.7060,120.5600,710000
88DAC,Xitun District,西屯区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1600,120.6400,710000
89FCB,Yancheng District,盐埕区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.6333,120.3000,710000
8A667,Dayuan District,大园区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taoyuan,桃园市,Asia/Taipei,25.0622,121.1970,710000
8B37C,Wugu District,五股区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0809,121.4364,710000
8C73A,Linnei Township,林内乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.7560,120.6150,710000
8D63C,Zhutang Township,竹塘乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.8510,120.4140,710000
8E183,Gangshan District,冈山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.8000,120.2833,710000
8E9AA,Wandan Township,万丹乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.5880,120.4770,710000
8ECB0,Sandimen Township,三地门乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.7980,120.6870,710000
96E31,Zhudong Township,竹东镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Hsinchu County,新竹县,Asia/Taipei,24.7310,121.0750,710000
92813,Gongguan Township,公馆乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.5030,120.8510,710000
93143,Nanzhou Township,南州乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.4800,120.5180,710000
9346C,Neimen District,内门区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.9518,120.4680,710000
95178,Xinshe District,新社区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.1200,120.6620,710000
954F5,Yuanli Township,苑里镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.4110,120.6880,710000
955CC,Xinying District,新营区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.3083,120.3139,710000
95B3C,Sanchong District,三重区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0613,121.4944,710000
96121,Daren Township,达仁乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.3850,120.8350,710000
963DA,Wutai Township,雾台乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.7600,120.8010,710000
97619,Luye Township,鹿野乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.9520,121.1570,710000
97B1A,Houlong Township,后龙镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.6170,120.7790,710000
97F69,Xianxi Township,线西乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,24.1320,120.4540,710000
98DE7,Dapi Township,大埤乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.6460,120.4250,710000
98EF7,Danei District,大内区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.1423,120.3980,710000
9AB11,Taixi Township,台西乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Yunlin County,云林县,Asia/Taipei,23.7160,120.2060,710000
9B388,North District,北区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0109,120.2070,710000
9B92A,Wulai District,乌来区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,24.8667,121.5500,710000
9C6B3,Wang'an Township,望安乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Penghu County,澎湖县,Asia/Taipei,23.3370,119.5180,710000
9D3E5,Yonghe District,永和区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,New Taipei City,新北市,Asia/Taipei,25.0075,121.5164,710000
9DAAA,Shanshang District,山上区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0913,120.3690,710000
9DD7F,Xizhou Township,溪州乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.8270,120.5220,710000
9E358,Sinhua District,新化区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0383,120.3108,710000
9E5DD,Fenyuan Township,芬园乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,24.0060,120.6290,710000
9F928,Shetou Township,社头乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9050,120.6020,710000
A033A,Songshan District,松山区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taipei,台北市,Asia/Taipei,25.0592,121.5590,710000
A06E6,Huxi Township,湖西乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Penghu County,澎湖县,Asia/Taipei,23.5740,119.6450,710000
A3EFD,Anding District,安定区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Tainan,台南市,Asia/Taipei,23.0993,120.2272,710000
A503E,Tongxiao Township,通霄镇,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Miaoli County,苗栗县,Asia/Taipei,24.4860,120.7140,710000
A7AA7,Liouguei District,六龟区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Kaohsiung,高雄市,Asia/Taipei,22.9970,120.6480,710000
A7B14,Wufeng District,雾峰区,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taichung City,台中市,Asia/Taipei,24.0510,120.6800,710000
A9903,Tianwei Township,田尾乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Changhua County,彰化县,Asia/Taipei,23.9010,120.5220,710000
A9A12,Lanyu Township,兰屿乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taitung County,台东县,Asia/Taipei,22.0460,121.5510,710000
A9C2C,Xinyuan Township,新园乡,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Pingtung County,屏东县,Asia/Taipei,22.5170,120.4500,710000
A9E1,Keelung,基隆市,TW,"Taiwan, Province of China",中国台湾省,"Taiwan, Province of China",台湾省,Taiwan Province,基隆市,Asia/Taipei,25.1283,121.7419,710000
